cell_line	rbp	element	subfamily	orientation	n_peaks_rbp	loci_in_cat	bg_loci_in_cat	n_peaks_bg	pooled_loci_in_cat	fold_enrichment	p_fisher_greater	q_BH
K562	AARS	L1	L1P3	antisense	1457	0	38	883938	38	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MD1	sense	1457	0	69	883938	69	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MD1	antisense	1457	0	177	883938	177	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MEj	sense	1457	0	9	883938	9	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MEj	antisense	1457	0	26	883938	26	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1PB3	sense	1457	0	29	883938	29	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1PB3	antisense	1457	0	68	883938	68	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M6	sense	1457	0	19	883938	19	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M6	antisense	1457	0	57	883938	57	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluSq10	sense	1457	0	9	883938	9	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluSq10	antisense	1457	0	15	883938	15	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MA3	sense	1457	0	85	883938	85	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MA3	antisense	1457	0	199	883938	199	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluYk4	sense	1457	0	5	883938	5	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluYk4	antisense	1457	0	4	883938	4	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MA4A	sense	1457	0	41	883938	41	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MA4A	antisense	1457	1	285	883938	286	2.1287	3.757e-01	1.000e+00
K562	AARS	SVA	SVA_F	sense	1457	0	5	883938	5	0.0000	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_F	antisense	1457	0	4	883938	4	0.0000	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_B	sense	1457	0	3	883938	3	0.0000	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_B	antisense	1457	0	5	883938	5	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M	sense	1457	0	1	883938	1	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M	antisense	1457	0	6	883938	6	0.0000	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_E	sense	1457	0	8	883938	8	0.0000	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_E	antisense	1457	0	2	883938	2	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MCb	sense	1457	0	17	883938	17	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MCb	antisense	1457	0	18	883938	18	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluYe6	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYe6	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYd8	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYd8	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYi6_4d	sense	1457	0	1	883938	1	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluYi6_4d	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_C	sense	1457	0	4	883938	4	0.0000	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_C	antisense	1457	0	7	883938	7	0.0000	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_A	sense	1457	0	25	883938	25	0.0000	1.000e+00	1.000e+00
K562	AARS	SVA	SVA_A	antisense	1457	0	7	883938	7	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1HS	sense	1457	0	5	883938	5	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1HS	antisense	1457	0	36	883938	36	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3f	sense	1457	0	10	883938	10	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3f	antisense	1457	0	27	883938	27	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M2a	sense	1457	0	4	883938	4	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M2a	antisense	1457	0	28	883938	28	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1P4e	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P4e	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1PBa	sense	1457	0	13	883938	13	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1PBa	antisense	1457	0	61	883938	61	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M2b	sense	1457	0	2	883938	2	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M2b	antisense	1457	0	10	883938	10	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MDb	sense	1457	0	39	883938	39	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MDb	antisense	1457	0	32	883938	32	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3c	sense	1457	0	3	883938	3	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3c	antisense	1457	0	13	883938	13	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3e	sense	1457	0	1	883938	1	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3e	antisense	1457	0	23	883938	23	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M6B	sense	1457	0	15	883938	15	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M6B	antisense	1457	0	14	883938	14	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MEg2	sense	1457	0	2	883938	2	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MEg2	antisense	1457	0	8	883938	8	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MEg1	sense	1457	0	4	883938	4	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MEg1	antisense	1457	0	12	883938	12	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluYb9	sense	1457	0	1	883938	1	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluYb9	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1M3d	sense	1457	0	4	883938	4	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3d	antisense	1457	0	10	883938	10	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1PBb	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1PBb	antisense	1457	0	23	883938	23	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluYk12	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYk12	antisense	1457	0	2	883938	2	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3a	sense	1457	0	6	883938	6	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3a	antisense	1457	0	23	883938	23	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1P3b	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P3b	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1M2c	sense	1457	0	10	883938	10	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M2c	antisense	1457	0	12	883938	12	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3de	sense	1457	0	1	883938	1	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3de	antisense	1457	0	6	883938	6	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1MEa	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1MEa	antisense	1457	0	5	883938	5	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M2a1	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1M2a1	antisense	1457	0	2	883938	2	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3b	sense	1457	0	3	883938	3	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1M3b	antisense	1457	0	13	883938	13	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1P4b	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P4b	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P4a	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P4a	antisense	1457	0	4	883938	4	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1P4d	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P4d	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1PBa1	sense	1457	0	19	883938	19	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1PBa1	antisense	1457	0	15	883938	15	0.0000	1.000e+00	1.000e+00
K562	AARS	L1	L1P	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P4c	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	L1	L1P4c	antisense	1457	0	1	883938	1	0.0000	1.000e+00	1.000e+00
K562	AARS	Alu	AluYb8a1	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYb8a1	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYb10	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYb10	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYb11	sense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AARS	Alu	AluYb11	antisense	1457	0	0	883938	0	nan	1.000e+00	1.000e+00
K562	AATF	L1	L1MC5a	sense	2800	1	162	882595	163	1.9458	4.033e-01	1.000e+00
K562	AATF	L1	L1MC5a	antisense	2800	1	345	882595	346	0.9137	6.658e-01	1.000e+00
K562	AATF	Alu	AluSp	sense	2800	1	195	882595	196	1.6165	4.625e-01	1.000e+00
K562	AATF	Alu	AluSp	antisense	2800	1	215	882595	216	1.4661	4.955e-01	1.000e+00
K562	AATF	L1	L1MB3	sense	2800	0	161	882595	161	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MB3	antisense	2800	0	431	882595	431	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluJo	sense	2800	1	579	882595	580	0.5444	8.408e-01	1.000e+00
K562	AATF	Alu	AluJo	antisense	2800	1	1068	882595	1069	0.2951	9.662e-01	1.000e+00
K562	AATF	L1	L1MB5	sense	2800	0	78	882595	78	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MB5	antisense	2800	0	236	882595	236	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	Alu	sense	2800	0	55	882595	55	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	Alu	antisense	2800	0	36	882595	36	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA6	sense	2800	0	38	882595	38	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA6	antisense	2800	0	194	882595	194	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1P1	sense	2800	0	8	882595	8	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1P1	antisense	2800	0	28	882595	28	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluJr	sense	2800	4	705	882595	709	1.7884	1.887e-01	1.000e+00
K562	AATF	Alu	AluJr	antisense	2800	2	1083	882595	1085	0.5821	8.573e-01	1.000e+00
K562	AATF	Alu	AluSx	sense	2800	1	407	882595	408	0.7745	7.254e-01	1.000e+00
K562	AATF	Alu	AluSx	antisense	2800	1	887	882595	888	0.3554	9.400e-01	1.000e+00
K562	AATF	Alu	AluSz6	sense	2800	0	240	882595	240	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSz6	antisense	2800	0	436	882595	436	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA8	sense	2800	0	106	882595	106	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA8	antisense	2800	0	143	882595	143	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M5	sense	2800	0	317	882595	317	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M5	antisense	2800	0	881	882595	881	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA9	sense	2800	0	71	882595	71	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA9	antisense	2800	0	215	882595	215	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA14	sense	2800	0	12	882595	12	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA14	antisense	2800	0	70	882595	70	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYj4	sense	2800	0	12	882595	12	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYj4	antisense	2800	0	16	882595	16	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME4c	sense	2800	0	43	882595	43	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME4c	antisense	2800	0	138	882595	138	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSc	sense	2800	0	108	882595	108	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSc	antisense	2800	0	227	882595	227	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA4	sense	2800	0	46	882595	46	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA4	antisense	2800	0	97	882595	97	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA7	sense	2800	0	101	882595	101	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA7	antisense	2800	0	289	882595	289	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA16	sense	2800	0	131	882595	131	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA16	antisense	2800	0	274	882595	274	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA2	sense	2800	0	41	882595	41	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA2	antisense	2800	0	28	882595	28	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSz	sense	2800	0	375	882595	375	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSz	antisense	2800	1	809	882595	810	0.3896	9.232e-01	1.000e+00
K562	AATF	L1	L1M2	sense	2800	0	63	882595	63	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M2	antisense	2800	0	308	882595	308	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PREC2	sense	2800	0	28	882595	28	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PREC2	antisense	2800	0	167	882595	167	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PB	sense	2800	0	4	882595	4	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PB	antisense	2800	0	26	882595	26	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSc5	sense	2800	0	36	882595	36	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSc5	antisense	2800	0	53	882595	53	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M4	sense	2800	0	138	882595	138	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M4	antisense	2800	0	472	882595	472	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluY	sense	2800	1	240	882595	241	1.3134	5.339e-01	1.000e+00
K562	AATF	Alu	AluY	antisense	2800	0	285	882595	285	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSg4	sense	2800	0	17	882595	17	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSg4	antisense	2800	0	38	882595	38	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSx3	sense	2800	0	131	882595	131	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSx3	antisense	2800	0	231	882595	231	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSq	sense	2800	0	76	882595	76	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSq	antisense	2800	0	135	882595	135	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluJb	sense	2800	4	1076	882595	1080	1.1718	4.452e-01	1.000e+00
K562	AATF	Alu	AluJb	antisense	2800	2	1624	882595	1626	0.3882	9.644e-01	1.000e+00
K562	AATF	Alu	AluSq2	sense	2800	0	233	882595	233	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSq2	antisense	2800	0	285	882595	285	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME3E	sense	2800	0	30	882595	30	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME3E	antisense	2800	0	80	882595	80	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA5	sense	2800	0	19	882595	19	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA5	antisense	2800	0	116	882595	116	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSg	sense	2800	1	102	882595	103	3.0903	2.784e-01	1.000e+00
K562	AATF	Alu	AluSg	antisense	2800	2	312	882595	314	2.0206	2.617e-01	1.000e+00
K562	AATF	Alu	AluJr4	sense	2800	0	119	882595	119	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluJr4	antisense	2800	0	264	882595	264	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MB8	sense	2800	0	149	882595	149	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MB8	antisense	2800	0	346	882595	346	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSg7	sense	2800	0	32	882595	32	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSg7	antisense	2800	0	60	882595	60	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME4b	sense	2800	0	117	882595	117	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME4b	antisense	2800	0	312	882595	312	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSx1	sense	2800	1	422	882595	423	0.7469	7.382e-01	1.000e+00
K562	AATF	Alu	AluSx1	antisense	2800	1	731	882595	732	0.4312	9.017e-01	1.000e+00
K562	AATF	Alu	AluYh3	sense	2800	0	3	882595	3	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYh3	antisense	2800	0	6	882595	6	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MC3	sense	2800	0	67	882595	67	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MC3	antisense	2800	0	215	882595	215	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME4a	sense	2800	0	158	882595	158	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME4a	antisense	2800	1	509	882595	510	0.6193	8.013e-01	1.000e+00
K562	AATF	Alu	AluYc	sense	2800	0	11	882595	11	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYc	antisense	2800	0	10	882595	10	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MC	sense	2800	0	40	882595	40	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MC	antisense	2800	0	111	882595	111	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA4	sense	2800	0	58	882595	58	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA4	antisense	2800	0	280	882595	280	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MD3	sense	2800	0	72	882595	72	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MD3	antisense	2800	0	82	882595	82	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYf1	sense	2800	0	4	882595	4	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYf1	antisense	2800	0	8	882595	8	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MC4a	sense	2800	0	67	882595	67	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MC4a	antisense	2800	0	243	882595	243	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME1	sense	2800	0	272	882595	272	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME1	antisense	2800	0	746	882595	746	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME3B	sense	2800	0	69	882595	69	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME3B	antisense	2800	0	239	882595	239	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA5	sense	2800	0	56	882595	56	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA5	antisense	2800	0	197	882595	197	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME3D	sense	2800	0	25	882595	25	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME3D	antisense	2800	0	147	882595	147	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1P4	sense	2800	1	22	882595	23	14.3278	7.026e-02	1.000e+00
K562	AATF	L1	L1P4	antisense	2800	0	62	882595	62	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA2	sense	2800	0	29	882595	29	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA2	antisense	2800	0	159	882595	159	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA15-16	sense	2800	0	9	882595	9	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA15-16	antisense	2800	0	28	882595	28	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA8A	sense	2800	0	36	882595	36	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA8A	antisense	2800	0	48	882595	48	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA8	sense	2800	0	36	882595	36	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA8	antisense	2800	0	67	882595	67	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA10	sense	2800	0	47	882595	47	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA10	antisense	2800	0	137	882595	137	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MEd	sense	2800	0	167	882595	167	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MEd	antisense	2800	0	477	882595	477	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA7	sense	2800	0	42	882595	42	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MA7	antisense	2800	0	143	882595	143	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MEc	sense	2800	0	159	882595	159	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MEc	antisense	2800	0	624	882595	624	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M7	sense	2800	0	9	882595	9	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M7	antisense	2800	0	53	882595	53	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA11	sense	2800	0	10	882595	10	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA11	antisense	2800	0	80	882595	80	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M4c	sense	2800	0	98	882595	98	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M4c	antisense	2800	0	102	882595	102	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME3	sense	2800	0	79	882595	79	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME3	antisense	2800	0	163	882595	163	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MEg	sense	2800	0	103	882595	103	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MEg	antisense	2800	0	315	882595	315	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MC4	sense	2800	1	245	882595	246	1.2866	5.413e-01	1.000e+00
K562	AATF	L1	L1MC4	antisense	2800	1	611	882595	612	0.5159	8.562e-01	1.000e+00
K562	AATF	L1	L1M3	sense	2800	0	36	882595	36	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M3	antisense	2800	0	117	882595	117	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M8	sense	2800	0	27	882595	27	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M8	antisense	2800	0	32	882595	32	0.0000	1.000e+00	1.000e+00
K562	AATF	SVA	SVA_D	sense	2800	0	12	882595	12	0.0000	1.000e+00	1.000e+00
K562	AATF	SVA	SVA_D	antisense	2800	0	9	882595	9	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M4b	sense	2800	0	23	882595	23	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1M4b	antisense	2800	1	135	882595	136	2.3349	3.500e-01	1.000e+00
K562	AATF	L1	L1MC1	sense	2800	0	108	882595	108	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MC1	antisense	2800	0	313	882595	313	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA3	sense	2800	0	27	882595	27	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PA3	antisense	2800	0	73	882595	73	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MB4	sense	2800	0	78	882595	78	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MB4	antisense	2800	0	248	882595	248	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSc8	sense	2800	0	67	882595	67	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSc8	antisense	2800	0	147	882595	147	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYa5	sense	2800	0	4	882595	4	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYa5	antisense	2800	0	0	882595	0	nan	1.000e+00	1.000e+00
K562	AATF	L1	L1MD	sense	2800	0	57	882595	57	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1MD	antisense	2800	0	186	882595	186	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME2	sense	2800	0	112	882595	112	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1ME2	antisense	2800	1	295	882595	296	1.0685	6.085e-01	1.000e+00
K562	AATF	Alu	AluSx4	sense	2800	0	39	882595	39	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSx4	antisense	2800	0	50	882595	50	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PB1	sense	2800	0	77	882595	77	0.0000	1.000e+00	1.000e+00
K562	AATF	L1	L1PB1	antisense	2800	0	333	882595	333	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYe5	sense	2800	0	2	882595	2	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYe5	antisense	2800	0	2	882595	2	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSq4	sense	2800	0	1	882595	1	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluSq4	antisense	2800	0	8	882595	8	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYk11	sense	2800	0	8	882595	8	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYk11	antisense	2800	0	1	882595	1	0.0000	1.000e+00	1.000e+00
K562	AATF	Alu	AluYh9	sense	2800	0	0	882595	0	nan	1.000e+00	1.000e+00
